store,item,demand_mean,demand_std,demand_min,demand_max,n_days,dispersion_index,suggested_distribution,assigned_vehicle_type,lead_time_mean_days,lead_time_std_days,holding_cost_rate_annual,order_cost_fixed,target_service_level,unit_cost_placeholder
6,46,44.539978094194964,12.931676762505742,13,94,1826,3.7545654723105124,Normal_approx,40 FT Flat Bed Double-Axle 21MT - Trailer,6.950227529358627,8.552540879806243,0.2,50.0,0.95,10.0
6,47,16.708652792990144,5.753141049675685,3,41,1826,1.980927627591224,Normal_approx,40 FT Flat Bed Multi-Axle 27MT - Trailer,7.233716255868545,7.373434111835265,0.2,50.0,0.95,10.0
6,48,39.052573932092,11.413545255048998,11,82,1826,3.335734425996467,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
6,49,22.181270536692224,7.05372725536444,5,51,1826,2.2431117329715806,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
6,50,50.516429353778754,14.141942032443026,15,111,1826,3.9589996167062567,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
7,1,15.159364731653888,5.374349268699093,1,40,1826,1.9053324841281307,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
7,2,40.717962760131435,11.68086483056135,10,80,1826,3.350919199804401,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
7,3,25.53121577217963,8.22527746797625,7,60,1826,2.6499008127501322,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
7,4,15.35815991237678,5.325964491329923,2,34,1826,1.8469593964865414,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
7,5,12.733844468784227,4.731280252574304,1,31,1826,1.7579147352768627,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
7,6,40.70372398685652,11.973182698536855,11,81,1826,3.52196531154823,Normal_approx,32 FT Multi-Axle MXL 18MT,6.487615878527337,3.6930577510741505,0.2,50.0,0.95,10.0
7,7,40.70974808324206,11.776925814283352,11,84,1826,3.406947676304266,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
7,8,53.72398685651698,14.759977157343643,15,107,1826,4.055114641196422,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
7,9,35.90197152245345,10.534573293073308,6,78,1826,3.091118113046442,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
7,10,51.1566265060241,14.357952401413218,18,100,1826,4.029796553081383,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
7,11,48.393209200438115,13.693907770397603,14,99,1826,3.8749881052000608,Normal_approx,32 FT Multi-Axle MXL 18MT,6.487615878527337,3.6930577510741505,0.2,50.0,0.95,10.0
7,12,48.54874041621029,13.971794721067424,12,101,1826,4.020929195157184,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
7,13,58.547645125958375,16.137429560115628,20,117,1826,4.447943760119435,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
7,14,41.02245345016429,11.67608677664056,13,80,1826,3.3233263968782576,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
7,15,61.13910186199343,16.893488542574964,20,122,1826,4.667879416716157,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
7,16,17.754107338444687,6.122162488164283,3,45,1826,2.1111099993365996,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
7,17,22.82475355969332,7.292853365672893,4,50,1826,2.3301767563058435,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
7,18,58.74589266155531,16.190308181468872,18,115,1826,4.462032444056796,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
7,19,28.180175246440307,8.852388342505778,6,61,1826,2.7808478365098583,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
7,20,33.2513691128149,10.012584453555004,9,75,1826,3.0149690107326985,Normal_approx,40 FT Flat Bed Multi-Axle 27MT - Trailer,7.233716255868545,7.373434111835265,0.2,50.0,0.95,10.0
7,21,28.210843373493976,8.603211420184111,8,58,1826,2.62364530405811,Normal_approx,40 FT Flat Bed Multi-Axle 27MT - Trailer,7.233716255868545,7.373434111835265,0.2,50.0,0.95,10.0
7,22,56.02354874041621,15.851260481475785,14,112,1826,4.484943644248861,Normal_approx,32 FT Multi-Axle MXL 18MT,6.487615878527337,3.6930577510741505,0.2,50.0,0.95,10.0
7,23,20.243702081051477,6.820458851471811,3,44,1826,2.2979324018091827,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
7,24,45.7447973713034,12.831790051723965,14,95,1826,3.599422128707762,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
7,25,56.3986856516977,15.748811772452715,18,115,1826,4.3977101483512895,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
7,26,33.01807228915663,9.999627489348311,8,68,1826,3.0284187716969986,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
7,27,15.213581599123767,5.4785611137822885,3,40,1826,1.9728840103750542,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
7,28,61.104052573932094,17.064169462884976,16,120,1826,4.765410266458831,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
7,29,48.51807228915663,13.521366219664268,15,96,1826,3.7682318323916246,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
7,30,28.07995618838992,8.72371437783384,5,65,1826,2.710231883392,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
7,31,41.015334063526836,12.100618588200684,10,89,1826,3.570005549395666,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
7,32,30.66867469879518,9.33934227224974,5,61,1826,2.8440522759745304,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
7,33,48.33515881708653,13.844120116871979,16,102,1826,3.965222552297222,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
7,34,17.981380065717413,6.168206902799625,2,39,1826,2.1158985715608902,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
7,35,46.04874041621029,13.217395389347065,12,109,1826,3.7937962971259576,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
7,36,53.555312157721794,15.155177486332203,18,106,1826,4.288639079645706,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
7,37,20.249726177437022,6.6993405875908145,3,46,1826,2.216383763181443,Normal_approx,22 FT Closed Container,1.0978160612535612,1.0343863002918698,0.2,50.0,0.95,10.0
7,38,55.81982475355969,15.220961076057588,15,114,1826,4.150454737213876,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
7,39,30.61062431544359,9.239526581250416,7,67,1826,2.7888634536134878,Normal_approx,20 FT SXL Container,4.933651344797178,2.524617933440752,0.2,50.0,0.95,10.0
7,40,20.39485213581599,6.80452354013572,3,47,1826,2.270256253878383,Normal_approx,40 FT Flat Bed Multi-Axle 27MT - Trailer,7.233716255868545,7.373434111835265,0.2,50.0,0.95,10.0
7,41,15.471522453450165,5.359565468359591,2,41,1826,1.8566331850054532,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
7,42,25.43592552026287,7.984402716044822,7,59,1826,2.5063246344701944,Normal_approx,40 FT Flat Bed Multi-Axle 27MT - Trailer,7.233716255868545,7.373434111835265,0.2,50.0,0.95,10.0
7,43,35.426067907995616,10.562236146791626,12,71,1826,3.149116992332431,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
7,44,20.44633077765608,6.8795205478133825,3,45,1826,2.3147333124193983,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
7,45,55.90580503833516,15.873503354610092,18,107,1826,4.507011545152436,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
7,46,40.82858707557503,12.10224359941317,12,79,1826,3.5872977888856865,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
7,47,15.479189485213581,5.432207815765583,2,38,1826,1.906358325922226,Normal_approx,40 FT Flat Bed Multi-Axle 27MT - Trailer,7.233716255868545,7.373434111835265,0.2,50.0,0.95,10.0
7,48,35.62431544359255,10.650057055459854,9,71,1826,3.183884767249634,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
7,49,20.40635268346112,6.827121028596754,3,44,1826,2.284072134893758,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
7,50,45.8236582694414,13.334992959873242,13,92,1826,3.880572698807284,Normal_approx,22 FT Closed Container,1.0978160612535612,1.0343863002918698,0.2,50.0,0.95,10.0
8,1,26.98357064622125,8.676326067986395,7,59,1826,2.789795132193233,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
8,2,71.6566265060241,19.52144875629902,25,145,1826,5.318237546568996,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
8,3,45.07612267250821,12.790330657491102,14,104,1826,3.6292508900223437,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
8,4,26.948521358159912,8.324552265146751,7,56,1826,2.571501771624167,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
8,5,22.427710843373493,7.196610992028767,4,47,1826,2.3092508251189416,Normal_approx,32 FT Multi-Axle MXL 18MT,6.487615878527337,3.6930577510741505,0.2,50.0,0.95,10.0
8,6,71.95837897042716,19.744405648484822,26,140,1826,5.4175977834649816,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
8,7,71.73055859802848,19.32974760240622,29,141,1826,5.208925591484219,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
8,8,94.46111719605696,25.4148024963656,29,176,1826,6.837863081681116,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
8,9,63.19331872946331,17.532291280033675,21,134,1826,4.864141395135039,Normal_approx,32 FT Multi-Axle MXL 18MT,6.487615878527337,3.6930577510741505,0.2,50.0,0.95,10.0
8,10,89.81818181818181,23.903523398950767,32,174,1826,6.361500748710583,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
8,11,85.4972617743702,22.89306273230243,34,170,1826,6.129931068999958,Normal_approx,40 FT Flat Bed Multi-Axle 27MT - Trailer,7.233716255868545,7.373434111835265,0.2,50.0,0.95,10.0
8,12,85.64403066812706,22.856006913255527,28,158,1826,6.099631789202999,Normal_approx,24 FT SXL Container,4.247763558201059,4.668448832876775,0.2,50.0,0.95,10.0
8,13,103.81982475355969,27.25720940041439,35,199,1826,7.156200331310661,Normal_approx,24 FT SXL Container,4.247763558201059,4.668448832876775,0.2,50.0,0.95,10.0
8,14,71.60295728368017,19.488516380210577,18,141,1826,5.30428190552265,Normal_approx,20 FT SXL Container,4.933651344797178,2.524617933440752,0.2,50.0,0.95,10.0
8,15,108.04764512595838,28.265442910817473,39,200,1826,7.394286678004962,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
8,16,31.50985761226725,9.66139961394118,6,70,1826,2.962331459851571,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
8,17,40.2907995618839,11.429559979848445,11,79,1826,3.242299551099924,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
8,18,103.82037239868565,27.502478913396004,43,193,1826,7.285529120211166,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
8,19,49.446878422782035,14.007499893418348,17,96,1826,3.9680978764013077,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
8,20,58.0460021905805,15.910229944456349,21,127,1826,4.360944894264456,Normal_approx,40 FT Flat Bed Double-Axle 21MT - Trailer,6.950227529358627,8.552540879806243,0.2,50.0,0.95,10.0
8,21,49.65334063526834,13.96060140444414,17,105,1826,3.925181852423703,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
8,22,98.91456736035049,26.362475121373723,31,184,1826,7.026064138694585,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
8,23,35.991785323110626,10.62462574437966,9,75,1826,3.13634545201769,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
8,24,81.20700985761226,22.081316099770508,28,156,1826,6.0042171427431095,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
8,25,99.24479737130339,26.217170736198284,32,178,1826,6.925703509065916,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
8,26,58.62212486308872,16.469902248805912,22,114,1826,4.627223607447549,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
8,27,27.04435925520263,8.335414031028883,8,56,1826,2.569080169843817,Normal_approx,40 FT Flat Bed Multi-Axle 27MT - Trailer,7.233716255868545,7.373434111835265,0.2,50.0,0.95,10.0
8,28,107.8132530120482,28.37897465278865,40,204,1826,7.4700111520948225,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
8,29,85.23165388828039,23.296198883376697,29,172,1826,6.367503828157748,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
8,30,49.22015334063527,14.14138971987375,15,99,1826,4.062947586232975,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
8,31,71.97754654983571,19.565836586247713,24,159,1826,5.318630318340899,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
8,32,54.00492880613363,15.226598134910258,18,111,1826,4.293113534032105,Normal_approx,40 FT Flat Bed Multi-Axle 27MT - Trailer,7.233716255868545,7.373434111835265,0.2,50.0,0.95,10.0
8,33,85.34501642935378,23.130133813251266,31,167,1826,6.268709206492099,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
8,34,31.730558598028477,9.547327958117497,7,74,1826,2.872671492947356,Normal_approx,32 FT Multi-Axle MXL 18MT,6.487615878527337,3.6930577510741505,0.2,50.0,0.95,10.0
8,35,80.8433734939759,21.787506849006252,28,150,1826,5.871791764489721,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
8,36,94.3658269441402,25.047654609271856,37,173,1826,6.648434308711753,Normal_approx,40 FT Flat Bed Multi-Axle 27MT - Trailer,7.233716255868545,7.373434111835265,0.2,50.0,0.95,10.0
8,37,36.02738225629792,10.926369532972076,10,73,1826,3.3137448155892795,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
8,38,98.94797371303396,26.35242763897201,34,176,1826,7.018339197943365,Normal_approx,40 FT Flat Bed Multi-Axle 27MT - Trailer,7.233716255868545,7.373434111835265,0.2,50.0,0.95,10.0
8,39,53.74589266155531,15.108377322277466,18,107,1826,4.247079246589306,Normal_approx,24 FT SXL Container,4.247763558201059,4.668448832876775,0.2,50.0,0.95,10.0
8,40,35.995618838992335,10.536042899162517,10,72,1826,3.0839364220832066,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
8,41,27.03614457831325,8.433514825128434,6,60,1826,2.6307069079188365,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
8,42,45.14403066812705,12.902311992759703,12,92,1826,3.6875230743639182,Normal_approx,24 FT SXL Container,4.247763558201059,4.668448832876775,0.2,50.0,0.95,10.0
8,43,62.9802847754655,17.260982848759195,22,121,1826,4.730711046597628,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
8,44,36.194414019715225,10.490386545576719,11,75,1826,3.0404749698578737,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
8,45,98.94140197152245,26.390458321464607,34,191,1826,7.039078449862841,Normal_approx,1.5 MT Vehicle (Closed Body),3.53250462962963,4.017850439709488,0.2,50.0,0.95,10.0
8,46,72.00492880613362,19.58046210490206,27,139,1826,5.324559062807473,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
8,47,27.150054764512596,8.33993150638815,7,61,1826,2.56185330506807,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
8,48,62.73713033953998,17.534683009786256,20,130,1826,4.900847497959393,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
8,49,36.03504928806134,10.776274214345829,10,72,1826,3.2226426281384013,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
8,50,80.97207009857613,21.771158193403636,29,154,1826,5.853664461155245,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
9,1,23.325848849945235,7.6877101685237434,4,51,1826,2.53370790556941,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
9,2,61.792442497261774,16.908202365609956,22,126,1826,4.626573990000261,Normal_approx,40 FT Flat Bed Multi-Axle 27MT - Trailer,7.233716255868545,7.373434111835265,0.2,50.0,0.95,10.0
9,3,38.53504928806134,11.469799698375612,9,80,1826,3.4139389348495044,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
9,4,23.150054764512596,7.593540333172657,6,51,1826,2.49078697126503,Normal_approx,24 FT SXL Container,4.247763558201059,4.668448832876775,0.2,50.0,0.95,10.0
9,5,19.272179627601314,6.473115179211064,4,43,1826,2.1741816926261115,Normal_approx,Tata 407 Open 2MT - Mini-LCV,0.6063767887205388,0.512597331579344,0.2,50.0,0.95,10.0
9,6,61.41237677984666,17.214210126898887,19,125,1826,4.8252330528635845,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
9,7,61.812157721796275,17.05829762497516,16,119,1826,4.707577418214371,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
9,8,81.28751369112815,22.184729479731182,28,158,1826,6.054585750512001,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
9,9,54.10569550930997,15.157738667624574,16,110,1826,4.24644835175378,Normal_approx,24 / 26 FT Taurus Open 21MT - HCV,7.100889423076923,8.006658957517667,0.2,50.0,0.95,10.0
9,10,77.105147864184,20.93724231962572,24,148,1826,5.685328776269061,Normal_approx,Tata 407 Open 2MT - Mini-LCV,0.6063767887205388,0.512597331579344,0.2,50.0,0.95,10.0
9,11,73.16867469879519,19.632431208949164,25,137,1826,5.267723609328512,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
9,12,73.4052573932092,20.050786334172663,27,140,1826,5.476910604169312,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
9,13,88.51150054764513,23.628659849747464,32,178,1826,6.3078081700188955,Normal_approx,20 FT SXL Container,4.933651344797178,2.524617933440752,0.2,50.0,0.95,10.0
9,14,61.45837897042716,17.0873555237632,19,123,1826,4.750820371230032,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
9,15,93.13745892661555,24.610616907203017,30,172,1826,6.503102742263279,Normal_approx,19 FT OPEN BODY 8 MT,2.251028757122507,1.5640035530881744,0.2,50.0,0.95,10.0
9,16,26.997809419496168,8.455199947820969,8,58,1826,2.648007660429135,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
9,17,34.7486308871851,10.515054350193179,9,74,1826,3.1818913483665368,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
9,18,88.61062431544359,24.079846104822487,33,187,1826,6.5436734354536865,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
9,19,42.58762322015334,12.197203368766775,12,82,1826,3.4933099987757408,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
9,20,49.943044906900326,14.08133081876751,16,100,1826,3.970200014780757,Normal_approx,40 FT Flat Bed Double-Axle 21MT - Trailer,6.950227529358627,8.552540879806243,0.2,50.0,0.95,10.0
9,21,42.575027382256295,12.266676571461355,13,95,1826,3.53426323741015,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
9,22,84.86308871851041,22.803625909468288,30,169,1826,6.1275798756727236,Normal_approx,19 FT Open 7MT - MCV,17.961898148148148,10.080516945624474,0.2,50.0,0.95,10.0
9,23,30.88170865279299,9.41390545566616,10,62,1826,2.8697121951575055,Normal_approx,1.5 MT Pickup (Open Body),2.481574074074074,1.990326348578496,0.2,50.0,0.95,10.0
9,24,69.46604600219058,18.7241605675682,26,129,1826,5.046986393165664,Normal_approx,19 FT Open 7MT - MCV,17.961898148148148,10.080516945624474,0.2,50.0,0.95,10.0
9,25,85.13691128148959,23.09835755507874,28,164,1826,6.266777989845442,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
9,26,50.13307776560789,14.044794523491616,15,94,1826,3.934652768165395,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
9,27,23.3723986856517,7.53558749175498,4,55,1826,2.4295785644266985,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
9,28,92.78751369112815,25.049403846154824,27,195,1826,6.762468440920749,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
9,29,73.18784227820372,20.305995741842228,26,141,1826,5.633906537377356,Normal_approx,19 FT Open 7MT - MCV,17.961898148148148,10.080516945624474,0.2,50.0,0.95,10.0
9,30,42.54819277108434,12.387140018100403,12,87,1826,3.6062927197298684,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
9,31,61.604052573932094,16.806859819499394,13,128,1826,4.5852590079736295,Normal_approx,40 FT Flat Bed Multi-Axle 27MT - Trailer,7.233716255868545,7.373434111835265,0.2,50.0,0.95,10.0
9,32,46.40470974808324,13.32020649591402,10,92,1826,3.82348908240114,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
9,33,73.15991237677984,19.97328771732113,20,141,1826,5.45287998958167,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
9,34,27.07393209200438,8.464883760461563,4,56,1826,2.6466143460294487,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
9,35,69.57667031763417,18.827810473034575,19,126,1826,5.094903874965485,Normal_approx,19 FT Open 7MT - MCV,17.961898148148148,10.080516945624474,0.2,50.0,0.95,10.0
9,36,81.44797371303396,21.88164374260337,28,156,1826,5.878677038242767,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
9,37,30.84830230010953,9.392593401977212,6,64,1826,2.859827097018322,Normal_approx,25 FT Open Body 21MT,12.354972222222223,9.370315807392997,0.2,50.0,0.95,10.0
9,38,84.6434830230011,23.100197561249374,32,165,1826,6.304314382050481,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
9,39,46.27437020810515,13.442633885051274,12,97,1826,3.905064616868142,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
9,40,30.697152245345016,9.340426941392654,9,62,1826,2.8420739080356725,Normal_approx,32 FT Single-Axle 7MT - HCV,6.43402524515763,5.331951270712372,0.2,50.0,0.95,10.0
9,41,23.191128148959475,7.506939119625288,6,55,1826,2.429986785627286,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
9,42,38.643483023001096,11.421702664327869,7,81,1826,3.37586784490067,Normal_approx,32 FT Multi-Axle 14MT - HCV,5.695535963687151,4.077062055526572,0.2,50.0,0.95,10.0
9,43,54.15279299014239,15.341810911947285,15,111,1826,4.346427008867117,Normal_approx,40 FT 3XL Trailer 35MT,7.473354210273853,7.005713821113785,0.2,50.0,0.95,10.0
